ID,Zvalue
3298,1.963658088
222161,1.963505063
50861,1.96075702
4645,1.959945664
3908,1.95992989
54857,1.959753828
54881,1.957135444
63901,1.956939296
27349,1.95683254
150290,1.956446908
7087,1.955975495
3691,1.953165767
22839,1.951794464
57522,1.951131697
9342,1.950169312
7574,1.950164971
60488,1.949702214
29903,1.94961396
1234,1.949471269
122961,1.949238367
81620,1.948628354
8269,1.946997198
4192,1.94648497
9240,1.94643157
53919,1.945775328
26010,1.943185899
22822,1.942972567
84275,1.940908208
84933,1.940011223
2817,1.939996186
116138,1.9397856
253190,1.939512005
7764,1.939172293
7423,1.938028743
11061,1.938019206
23479,1.936924692
84650,1.936872736
7385,1.936010204
9706,1.935434918
5274,1.932401555
57657,1.931506081
79184,1.930410135
3764,1.930133392
6992,1.928933991
266812,1.928271048
79647,1.928067042
388581,1.927063281
384,1.926610704
4329,1.925721493
54014,1.921518047
8567,1.920555472
63976,1.919869295
5204,1.919114277
301,1.917575548
388121,1.91690688
152006,1.91658568
164832,1.914700202
63875,1.914423509
7975,1.913037543
23113,1.912082576
171019,1.910919211
975,1.910204406
29880,1.910127218
2110,1.906201512
57596,1.903492553
80308,1.902846823
5991,1.902694981
145482,1.901409583
5924,1.897609129
6778,1.894277559
4835,1.891167216
26227,1.891017752
56898,1.889112693
8878,1.887979724
51129,1.88559971
55239,1.885173454
10726,1.883463759
136,1.883247091
55816,1.882358054
341,1.882151231
64860,1.880049797
51606,1.878935794
11127,1.877587721
9363,1.87697981
5909,1.872232406
997,1.870606686
9332,1.868272084
79734,1.867348219
51764,1.866056302
51650,1.86508414
5865,1.864196039
7158,1.862627706
7227,1.861322454
9520,1.861045496
9037,1.859786307
5876,1.858068794
9653,1.857097538
388753,1.856245029
375035,1.851199506
55699,1.851148734
143686,1.85039261
5271,1.850299697
1337,1.849839081
6505,1.849652094
8560,1.849449028
4892,1.848675065
4521,1.842317975
26061,1.841383217
11267,1.841226716
221749,1.840728982
65999,1.840164249
800,1.839325204
25902,1.837103787
284069,1.83674431
23438,1.835737595
9651,1.835436573
6017,1.834220646
51116,1.833982603
84964,1.833818402
80223,1.833318265
56965,1.833032871
10229,1.832847706
8270,1.832178023
4026,1.8314725
10908,1.831261211
57132,1.830230441
55324,1.829560912
1615,1.829492791
10524,1.828744243
10672,1.826892697
6944,1.824653202
65975,1.824347481
144699,1.824311526
231,1.824084233
23209,1.823189456
55734,1.822849364
26166,1.822834796
57326,1.822821686
81565,1.822328382
79611,1.821278376
54107,1.821141331
10856,1.819621381
2767,1.819535262
29101,1.817723805
80896,1.816562819
7101,1.81612803
5910,1.81541746
117,1.81360794
5727,1.812948139
374887,1.812722144
2954,1.812046934
27147,1.81197994
28976,1.811943826
685,1.809447094
79446,1.808949355
55777,1.807713944
2562,1.806946347
10102,1.80181348
1725,1.801328948
29797,1.799163815
664,1.797646921
201780,1.795430861
22902,1.794550194
80007,1.793704785
8347,1.793152474
5892,1.79260054
6623,1.789177602
6464,1.788865612
79586,1.788117783
6993,1.788116483
8892,1.786302697
4889,1.786260904
55072,1.785246675
6697,1.782273551
161835,1.780941989
256364,1.780640267
678,1.779497063
3151,1.779382113
146433,1.779053981
5613,1.778672712
5864,1.777387134
8707,1.777384425
130827,1.775892249
51222,1.775653609
64927,1.775471467
441204,1.775036119
54539,1.774891273
990,1.773214045
60673,1.771207047
11031,1.771121761
3631,1.770182066
79086,1.766533071
23023,1.765419425
201191,1.764559946
147495,1.764195797
255022,1.763417963
55969,1.763406775
50855,1.763293147
4094,1.763255762
80349,1.763148885
113655,1.76197437
3371,1.761713486
401541,1.761627572
6156,1.761520133
80863,1.761414321
3614,1.761100101
5631,1.761072651
2026,1.759624418
148741,1.759046035
3779,1.758146234
100287932,1.75703557
54494,1.755842482
85464,1.755413899
10382,1.752792397
84934,1.752243877
79134,1.749919147
2131,1.747918552
2628,1.745644274
1213,1.745587474
123920,1.74406517
9071,1.743128147
6240,1.741123224
9908,1.740609489
7096,1.739548218
10724,1.739107157
3563,1.736769089
147015,1.734640624
23518,1.733743901
22950,1.733489321
285440,1.733326189
118426,1.732632719
123803,1.73177559
23641,1.726598898
65082,1.726541559
57188,1.726417791
23580,1.725699779
1745,1.725097569
5223,1.725007758
399665,1.72400176
8819,1.723510191
7162,1.722773544
23588,1.721023897
3490,1.720081937
90050,1.719606091
5884,1.719350619
9343,1.717794596
55187,1.717346038
2904,1.716851189
29978,1.716154256
2787,1.713607911
3093,1.712547915
59277,1.71209458
93436,1.709804167
133383,1.708982571
6565,1.70849187
147727,1.707697192
283651,1.706369977
128077,1.706084556
140767,1.704819752
21,1.704204516
387923,1.703902928
79893,1.703624291
55203,1.702925562
6232,1.701611671
4842,1.701498068
85445,1.70149239
7099,1.701036028
26355,1.699585326
5603,1.698903413
57095,1.698651104
64167,1.698106095
4772,1.69755951
55272,1.697055149
11237,1.695215314
6628,1.69488636
7781,1.694147006
9179,1.693911575
1303,1.693436191
23418,1.693128234
5348,1.692560278
54762,1.691909433
57419,1.691741881
23204,1.689126491
8649,1.688785073
57805,1.688581706
3127,1.68857528
221955,1.68848069
3958,1.688461759
4606,1.688421504
10562,1.687032882
3329,1.68680748
79095,1.686443198
6164,1.685092717
64326,1.684999753
202500,1.684052293
8470,1.683397208
9177,1.683249814
2058,1.682428512
5607,1.68128049
84950,1.680130909
9780,1.67654521
79174,1.675712384
64800,1.674737083
8991,1.67459131
159686,1.674039978
57101,1.673251472
80975,1.673063852
55833,1.672176964
3096,1.671323744
3055,1.66848483
140458,1.66713863
2949,1.666345941
3695,1.664707225
26207,1.661740439
65990,1.6609998
65005,1.660097611
79751,1.659312291
9061,1.65892701
25840,1.654753497
10211,1.654670389
116986,1.654246765
55039,1.653798429
541565,1.651931072
79065,1.65176583
10808,1.651576723
3566,1.648425269
29109,1.64745145
2064,1.646548059
114822,1.645843056
4356,1.64323295
54504,1.641474717
3098,1.639677544
100463486,1.639324613
1774,1.638038736
84342,1.634889099
63917,1.634535241
2012,1.63373218
5464,1.633632737
27092,1.633335687
55742,1.631792205
80262,1.630964407
9604,1.627887065
10651,1.626379671
51230,1.625351429
219285,1.625145682
2870,1.622639121
84688,1.622586333
84263,1.621820189
84524,1.621809131
50813,1.621142548
90416,1.62108477
260293,1.619452742
8613,1.618327754
148534,1.618112255
8671,1.617677676
4478,1.617628677
5616,1.616298202
112611,1.615177372
340542,1.614913192
5048,1.614811065
395,1.613041734
94122,1.612947504
55064,1.612019646
5905,1.611268264
6423,1.610989493
8481,1.610786747
7803,1.609602698
80274,1.608537602
4628,1.606083884
8637,1.605858286
10486,1.605826744
125113,1.605817448
9322,1.604908142
10300,1.604264865
29115,1.603770798
139341,1.602316363
11331,1.601802373
1464,1.601730411
90025,1.597857378
144108,1.597597644
5872,1.596581654
81618,1.595223823
2583,1.595049506
5245,1.594973398
25996,1.594911307
23620,1.59474595
80331,1.59448126
142891,1.594056049
1133,1.594039008
64778,1.592947761
26958,1.592415431
10049,1.591776553
9238,1.590436101
439,1.588107526
9340,1.586853598
65977,1.585062575
3113,1.583575379
10333,1.581501937
1687,1.581300695
51507,1.579513462
4753,1.578562045
79096,1.578378149
56994,1.57832375
5803,1.577164446
311,1.575181037
79673,1.57414827
355,1.571298661
9513,1.567922916
80270,1.566715691
3682,1.566655095
166815,1.566028166
64376,1.565105409
1352,1.5648731
9435,1.563965076
25798,1.562954179
84064,1.562749152
84460,1.561895784
114818,1.560519552
3981,1.559790131
129852,1.558934018
55303,1.558863637
8887,1.557944863
255631,1.557606738
9936,1.556311025
80346,1.554658653
7106,1.554026307
839,1.553372836
57583,1.553342722
137872,1.553168859
2051,1.552694998
497190,1.551909596
64743,1.551587271
79443,1.54876389
10612,1.548647531
6657,1.548364056
4603,1.545787895
5265,1.545587659
65080,1.544410786
9274,1.544407466
84955,1.542548771
10082,1.541414548
10092,1.541355732
58525,1.539719341
28957,1.537326535
2925,1.53587767
11266,1.535517526
10458,1.535480393
2547,1.534498929
79091,1.533379079
58504,1.533328276
27347,1.533231231
10248,1.532434897
7189,1.532263937
22795,1.531586802
5306,1.531379448
23171,1.530521547
5724,1.530468608
5596,1.530387756
27338,1.52912842
55081,1.528391029
5600,1.527923929
2247,1.525779716
57619,1.523829002
1838,1.520140792
79781,1.518288085
114926,1.517847046
6282,1.514895958
6271,1.513255435
5575,1.512848259
874,1.51255595
283450,1.511267495
6845,1.508429141
55854,1.507865078
56477,1.506342127
8406,1.506052587
10095,1.505865761
120425,1.505821717
25966,1.505651212
50999,1.505505357
126823,1.505224886
10577,1.504313383
148398,1.503545392
534,1.50156743
9533,1.501350384
23467,1.499442376
63827,1.498387515
5529,1.498067947
5780,1.497877745
6281,1.497284237
92749,1.496531389
51768,1.496304092
80745,1.493806951
79891,1.493525939
151531,1.492160387
3420,1.491692085
50944,1.491290185
170463,1.491197816
9958,1.490793375
432,1.489918988
55041,1.489383687
1740,1.489233536
163732,1.487200431
50488,1.48597844
27154,1.485963997
3773,1.485325333
526,1.485055264
56131,1.484495319
6507,1.482961199
85477,1.48191907
7260,1.481871663
55763,1.481261559
90362,1.479917124
440,1.479483493
2258,1.478801751
1727,1.478753829
23035,1.476682568
93109,1.476391744
7090,1.476338364
26057,1.474499934
3476,1.473863844
5499,1.473775845
84461,1.473190928
8678,1.472439625
81031,1.472241635
151790,1.471149518
122618,1.47069819
440275,1.470196276
3251,1.469807514
686,1.469325016
728492,1.467683296
23637,1.467658171
58477,1.466053753
79898,1.463382345
2199,1.461440168
221303,1.46143203
51635,1.459643774
55349,1.459515958
10126,1.458541838
347736,1.457513733
26240,1.457367198
399697,1.45581589
27429,1.455250659
197407,1.4543255
84079,1.453303603
80755,1.449694891
80148,1.448935672
8314,1.448183718
79786,1.447892629
10477,1.447249109
27285,1.446350022
55844,1.445755674
4259,1.443347521
100130361,1.443317081
118491,1.443056134
10999,1.441832457
6210,1.44147257
506,1.438372738
1717,1.437675341
23333,1.437107094
60509,1.434590549
3099,1.434572678
29951,1.434326654
4137,1.433877306
25803,1.433376382
150967,1.433158437
10667,1.432618561
284615,1.432227687
2737,1.432040406
200407,1.43088195
6396,1.428286039
2982,1.427297883
55970,1.427054276
5644,1.424684552
9377,1.423914896
4885,1.422393715
116966,1.421629961
339287,1.421620615
10059,1.420615769
65078,1.420424803
1875,1.419457739
5590,1.418434546
84929,1.417897576
7504,1.416770419
79758,1.414577757
64747,1.414317966
80028,1.411735964
9791,1.411311076
10105,1.411287131
8507,1.410730294
4712,1.410538269
58533,1.408584498
23043,1.405943958
83657,1.405812864
23508,1.405297932
55270,1.405004393
153364,1.404775657
8395,1.404468681
84861,1.404409475
80777,1.40238605
6809,1.401340891
85437,1.401314389
56181,1.401253648
23394,1.400027902
168090,1.399851323
10804,1.399432892
9669,1.398672253
55207,1.396994857
84944,1.396719509
84527,1.39659124
9587,1.39632665
91272,1.396281603
127254,1.395450151
8208,1.394809131
1633,1.39465892
2275,1.394552022
10865,1.394334862
93,1.394198229
160428,1.394190063
10418,1.393138119
2893,1.393046102
863,1.392582887
23424,1.3920107
4681,1.390396637
4867,1.389981493
54461,1.389917871
6838,1.389283062
83539,1.388993562
151242,1.387711975
7477,1.386910123
55197,1.386815159
6235,1.385951893
9217,1.38584244
91120,1.38499711
51063,1.384768881
196047,1.383269988
29965,1.383063259
7535,1.382534981
7476,1.381360398
201456,1.381203241
1601,1.38027347
10062,1.379602097
271,1.378768383
51076,1.378260213
10691,1.378167804
387,1.376430622
2044,1.375459845
9456,1.375224591
55837,1.375201806
51191,1.374013942
1136,1.372049994
786,1.369261029
3428,1.368692815
57216,1.368506748
126668,1.368452073
153830,1.368219645
10628,1.367374178
58489,1.364880046
7077,1.364342876
26157,1.363656561
55347,1.36351411
196743,1.362075243
3074,1.361003252
55140,1.35955565
121793,1.359438826
283951,1.358470227
2124,1.358427946
55231,1.357675421
51286,1.357175085
5630,1.354866602
339804,1.3545687
9381,1.3534199
25937,1.352784447
3955,1.351123213
5154,1.348718515
29882,1.34807253
6285,1.346802362
57139,1.346349364
57215,1.34290936
55666,1.342820151
9843,1.338768927
23148,1.338298057
84262,1.336810365
8943,1.336387902
285590,1.335649532
92595,1.334872896
1471,1.334542508
10169,1.334329495
147138,1.33375913
55508,1.333395519
26009,1.333359387
389362,1.33145054
23505,1.330674444
3790,1.327871736
123207,1.327353729
25855,1.326907231
57179,1.326323766
5021,1.32530707
23417,1.322970062
7249,1.321680463
8864,1.320863067
51669,1.319469476
54849,1.319250257
51428,1.318469406
4684,1.317744797
9684,1.317060446
1016,1.317039215
8659,1.316122249
2013,1.316119573
284406,1.315972697
256714,1.315459584
4338,1.314931376
788,1.313701976
57231,1.313667164
10971,1.313425522
91746,1.312970395
126272,1.311588689
83987,1.30990453
9091,1.309594495
144100,1.308908392
23152,1.308884895
6591,1.30811919
669,1.307304969
723790,1.3072232
3880,1.307217423
6494,1.307065645
10289,1.306767444
6662,1.305310821
92675,1.305075009
51759,1.304982129
389075,1.304635221
6122,1.304595109
57633,1.303578827
64067,1.302796916
80173,1.301148178
151556,1.300640332
55553,1.299348844
5646,1.299059996
55083,1.297982443
5781,1.295568877
6792,1.294830653
55297,1.291894963
5055,1.291345764
498,1.289851182
51807,1.289614159
8557,1.288561049
2115,1.288304654
7903,1.288004855
8195,1.28747863
313,1.287440177
122553,1.285878364
83943,1.285379472
5071,1.285185538
23168,1.284797443
7283,1.282938016
142,1.281222101
84871,1.28027571
55256,1.279613078
9760,1.279382584
4833,1.278227987
7318,1.277809598
64422,1.277416957
9028,1.275941364
10247,1.27589397
6388,1.275739333
10319,1.273665328
1645,1.271360774
5604,1.271028643
55229,1.269042328
56913,1.267784059
7982,1.266482896
22836,1.26627304
91664,1.266073278
10768,1.26413143
11212,1.263748717
119559,1.263228836
3821,1.263113771
8428,1.263049573
1519,1.262023044
163259,1.260299021
25865,1.259402355
22864,1.257164876
339263,1.25467082
158747,1.253491046
57168,1.252519122
51247,1.250521398
1959,1.249979001
81544,1.249331316
128,1.247930511
114781,1.247652971
56892,1.247438802
83850,1.24647119
1981,1.24603244
23220,1.2459408
359845,1.245422545
219902,1.242890272
7381,1.240724516
27233,1.240657354
9547,1.239958348
8741,1.236786726
151963,1.236597799
375704,1.23658408
340533,1.236018385
10449,1.235787574
9735,1.235092571
1207,1.234096836
84250,1.234003913
9670,1.233777098
9556,1.233449086
26074,1.233033146
221935,1.232634973
51535,1.231995305
1149,1.230792153
9723,1.230180738
10840,1.228920688
26035,1.22838834
25977,1.22829843
25874,1.227902943
114898,1.226555868
9104,1.226408341
4061,1.225788583
54957,1.22552201
11095,1.224780455
55020,1.223042105
5155,1.222877083
6506,1.222308884
1880,1.221925256
6540,1.221109996
2152,1.220663155
9054,1.21956187
5599,1.219205417
5507,1.218987908
10046,1.218095061
93185,1.217898542
55339,1.217563145
84253,1.215236067
79007,1.215125544
29979,1.213707126
2177,1.213173985
4722,1.210740128
54935,1.210433425
54468,1.209437357
55687,1.208668732
9663,1.208361188
23139,1.20673805
8893,1.204624353
9474,1.203481736
27068,1.203384501
23052,1.202765141
10693,1.202675048
440300,1.20236498
5230,1.20084108
64744,1.199862916
151887,1.19908546
23406,1.198915261
7416,1.198835031
22873,1.197451133
138050,1.195907047
26086,1.195467111
3040,1.193769294
50617,1.19335819
57038,1.193009878
78989,1.192591324
4436,1.192336203
22809,1.191426864
6814,1.190351397
8668,1.190171214
81035,1.190141599
3795,1.189765674
23,1.18820573
54954,1.187910623
6573,1.186364282
2905,1.186209881
2900,1.185641752
51277,1.18549818
64215,1.18443752
8462,1.18300492
29781,1.182608674
4326,1.181428312
25988,1.181318196
6945,1.181299151
5764,1.181100158
64218,1.180944304
6119,1.180003765
389812,1.178857337
6560,1.178776047
84107,1.178440621
84545,1.178379433
576,1.17649036
9699,1.175808172
5802,1.174723463
10067,1.174211933
5887,1.173724842
256051,1.173399405
65062,1.172335714
56896,1.170845362
89894,1.17064106
147179,1.170366701
23180,1.169495404
51319,1.167785255
955,1.16777767
136227,1.166012759
114134,1.165949815
1457,1.165500459
7001,1.164652282
162239,1.164406883
26276,1.163986705
6351,1.161212777
10994,1.161194107
132332,1.160548185
51062,1.159396316
114990,1.158869935
9380,1.15711444
51248,1.156379025
9861,1.154156985
5167,1.152624079
26995,1.152158508
83871,1.150420219
7475,1.148285678
9737,1.147169085
400793,1.144814328
65985,1.144745019
81577,1.144599946
80162,1.144542716
8729,1.142305097
285489,1.138732746
5289,1.137206147
3257,1.136841601
7274,1.136609676
285672,1.134055402
27242,1.133304296
339483,1.132886354
11343,1.13248423
133022,1.131594762
9805,1.130794165
3039,1.130774559
200185,1.129758452
10970,1.127649058
57478,1.126818935
79666,1.125022364
54828,1.124954749
154790,1.124380706
55768,1.12429906
113622,1.123611126
162,1.123397607
2537,1.121908062
3945,1.118086116
162972,1.116762755
90522,1.115774831
3118,1.115755292
2195,1.114997515
84239,1.114952135
221476,1.114858403
163,1.113974319
400566,1.113644537
221662,1.113187762
196483,1.112716211
9277,1.111961028
51096,1.1116508
9772,1.111650475
83593,1.110255348
9371,1.108389194
339479,1.107790693
3059,1.107770136
115950,1.106671397
25851,1.104327781
84984,1.102870205
10694,1.102541205
84284,1.102126705
51171,1.101867717
5358,1.101835602
57124,1.101370871
160140,1.100756928
4487,1.100540409
8575,1.099441139
84623,1.098516419
441666,1.093683033
114798,1.091977839
3625,1.091154116
4037,1.08981509
374655,1.089166869
23326,1.089040134
64759,1.088291765
5641,1.087619999
81573,1.087220163
55634,1.086448706
5719,1.086240847
79594,1.085942172
157567,1.085189068
79576,1.08209472
25805,1.080545506
153657,1.079142898
778,1.079072532
259236,1.078291717
27143,1.076781384
10972,1.076615852
1514,1.076159614
25875,1.075643602
2932,1.075067152
3761,1.073842842
100134229,1.073762713
135114,1.073179141
10844,1.072335605
477,1.070875221
55785,1.070600348
23256,1.07032329
3421,1.070229596
114757,1.070182577
130814,1.070101867
10361,1.067386149
170954,1.065455343
90135,1.065163386
23510,1.063984311
84727,1.063394548
10184,1.06320093
6773,1.062948583
150946,1.06110776
3017,1.060916516
2639,1.060156243
6138,1.058051675
6234,1.057351468
5701,1.055434321
146,1.051671187
160418,1.051181334
55839,1.050855881
9536,1.048964252
5446,1.048047108
399473,1.047429665
134353,1.04670101
4898,1.046579389
3818,1.042602779
30,1.042091973
4692,1.041979606
83877,1.041009972
57536,1.040893454
130026,1.039881678
6656,1.039689584
408050,1.039086732
11140,1.036959469
221120,1.03671485
54187,1.035689044
10656,1.035324166
80705,1.034594242
84282,1.034043634
116071,1.033735083
10961,1.033384174
553115,1.03323576
10000,1.032514885
55568,1.030938168
6251,1.03055292
22875,1.030506827
282991,1.03037876
200035,1.02982494
51362,1.027427854
84274,1.026833194
57463,1.026780333
79006,1.026382557
2644,1.025258001
5593,1.024893756
2805,1.024344966
11072,1.02429447
54981,1.023763822
9788,1.023266079
57626,1.022900993
55366,1.021040484
11052,1.020996241
84627,1.019470062
51265,1.019199683
3032,1.018098428
22868,1.017161226
7014,1.016554623
56134,1.016299594
23635,1.015852777
51386,1.015793326
2018,1.015192413
4139,1.014649612
55092,1.014394626
4522,1.013050416
6456,1.011677962
2331,1.011307139
590,1.01085136
5166,1.008977205
56616,1.008245309
3619,1.006715841
5984,1.005008048
1983,1.003682756
55325,0.998849576
64115,0.998619203
55201,0.997961869
5708,0.997572381
7286,0.99684376
51379,0.99649056
55251,0.996220544
7384,0.995981178
23539,0.994991701
5875,0.994858792
79931,0.992364116
23235,0.991854156
170082,0.991495211
977,0.989820411
8801,0.989024769
140739,0.98888966
340529,0.987385865
56945,0.986447584
144097,0.984193386
64147,0.984076837
79642,0.98265339
307,0.981956703
116328,0.981021742
79644,0.980914475
3706,0.980850046
55643,0.980462264
6879,0.978686303
5625,0.978169218
9854,0.977905969
63891,0.976334399
7453,0.976005616
149840,0.975153121
57103,0.975032917
6192,0.974853589
4942,0.974711593
728621,0.974472838
125170,0.974181828
140733,0.974044114
3704,0.973593559
533,0.972922383
5336,0.972741405
1264,0.972361968
10163,0.971639084
3797,0.97089482
10156,0.970463795
79155,0.966687749
51478,0.966536454
91612,0.966068269
518,0.964983489
57704,0.964292617
27249,0.962480589
5563,0.962449595
55662,0.961480193
150365,0.961442091
57537,0.960772859
5534,0.959918561
7360,0.959726377
29103,0.959458065
57685,0.959244861
27339,0.957653365
51003,0.957587757
60491,0.95666845
26297,0.956278315
7263,0.955563752
55275,0.954582615
8802,0.954355516
26262,0.948441969
2843,0.948345295
55818,0.946108572
5098,0.942017454
56475,0.941469785
55274,0.941121067
54148,0.940684699
374977,0.93987921
58190,0.937441185
1894,0.936673208
10791,0.935897972
4323,0.935277254
84910,0.933854468
256472,0.932675042
149371,0.931627269
25978,0.931135506
150,0.930567855
152926,0.929545515
1152,0.928472174
84102,0.928012227
10906,0.927928268
89953,0.925485417
467,0.924262989
9920,0.924163984
2959,0.922661904
1212,0.921245476
51232,0.920995516
1019,0.920733192
55174,0.920527394
9262,0.920371196
9201,0.920284473
175,0.920280926
114884,0.920114896
9529,0.919823597
7579,0.919789105
767,0.918499606
57381,0.914836864
10978,0.913891619
29766,0.913522554
1778,0.9123103
221322,0.911724366
353355,0.911220235
8803,0.9111664
85025,0.909558577
55532,0.90929274
55707,0.9083306
92105,0.907355729
55001,0.907104852
23339,0.906111189
116442,0.904731204
54989,0.904426675
79817,0.904126085
130367,0.903714504
9678,0.903141812
6547,0.902324619
84318,0.901660696
4093,0.900989923
6326,0.899800037
80301,0.899730127
221938,0.896865545
65124,0.894950434
22986,0.894936513
55967,0.894884352
51727,0.894325515
10928,0.893572555
4038,0.89342619
2000,0.89334642
10632,0.892870301
57655,0.892737824
57224,0.892215845
3728,0.891964229
28971,0.891712012
116835,0.891415057
80142,0.891024226
548645,0.889874486
10670,0.889792086
1634,0.88937164
10636,0.888410051
2314,0.888125376
221756,0.888035024
482,0.886507487
9211,0.885266483
5992,0.885142671
147657,0.883681876
4166,0.883671492
84196,0.883534584
114795,0.883135752
29995,0.883076481
7626,0.882932302
203054,0.882756867
8650,0.882172784
10875,0.879296537
11218,0.878900136
652968,0.878577258
57617,0.876592616
84502,0.875758314
4758,0.875560544
120,0.874709104
115024,0.874364797
6303,0.873959799
29116,0.873742468
8510,0.872587544
8467,0.871514431
84690,0.871401986
402,0.871237364
9392,0.870596029
64897,0.870028143
58513,0.869988161
84134,0.869970218
8618,0.8697096
27113,0.867829124
151647,0.865855445
3141,0.864754342
388962,0.863321585
199974,0.862464594
5890,0.862210681
9991,0.861411222
83648,0.861082691
80764,0.86053046
26020,0.859957457
8742,0.859291673
64208,0.859169976
23623,0.858303263
266722,0.857288609
5601,0.856689558
5315,0.85664406
29091,0.855648548
197021,0.855555173
197,0.85537318
11340,0.853502578
115811,0.853494648
4905,0.852414452
293,0.85224938
10569,0.852210837
26574,0.851041735
10267,0.850723786
51531,0.85021295
25821,0.849919893
55780,0.847993454
9495,0.847195041
202559,0.84602244
283820,0.845602402
85415,0.84532988
55966,0.843675884
55975,0.841162508
64857,0.841026089
10044,0.840646705
6793,0.840568516
8883,0.838621661
8544,0.835019539
642968,0.834380974
3162,0.834116126
285971,0.834085765
29916,0.833755106
2752,0.831986063
57531,0.831865048
92,0.831694863
10138,0.831615761
89932,0.829974384
10594,0.829769911
57787,0.829575589
389084,0.828725266
83439,0.827073063
2941,0.825819781
57507,0.823479059
4208,0.822303103
2845,0.821003785
84532,0.820630224
5577,0.819297261
415,0.819186633
28227,0.81888473
51141,0.817813797
84916,0.816838612
2040,0.816789371
9865,0.81610948
51762,0.815333167
9352,0.81444026
23493,0.814095335
5971,0.81127828
374969,0.810787347
535,0.809999712
7428,0.809161478
54913,0.809109687
80219,0.80885865
3431,0.808748448
29780,0.806985293
3361,0.806135363
50807,0.805420202
7782,0.804425493
57572,0.803377359
388524,0.80196274
81889,0.801941919
10734,0.801306854
140831,0.800831974
79703,0.800702531
4729,0.800352727
9840,0.799756906
374986,0.797077582
26049,0.796377618
5973,0.795751527
6334,0.79387951
10668,0.793367854
1160,0.792243472
4124,0.789961991
29911,0.788873234
5431,0.784624252
353088,0.782842607
5213,0.781995763
54682,0.781573359
79901,0.781267708
6390,0.78052049
6347,0.779899092
84219,0.77918597
5861,0.777052827
26585,0.775815835
1200,0.775405954
65251,0.774944902
115509,0.774817312
5250,0.773870815
9652,0.77221784
6810,0.772097858
78999,0.771730442
493861,0.769638574
54969,0.769335398
64108,0.767899404
6715,0.767349095
79740,0.766243862
3385,0.766111512
64841,0.766003574
92815,0.765160468
64221,0.765016338
9825,0.764051862
54663,0.762479808
9540,0.76190849
137392,0.761691005
51274,0.760813656
441631,0.760685699
2063,0.760418005
81572,0.760049731
27185,0.75810851
57142,0.758074526
146059,0.757236707
388394,0.754428317
4343,0.754332138
6888,0.753726183
9694,0.753690224
6094,0.753220139
64757,0.753188821
51131,0.752966232
1462,0.752273561
26873,0.75202737
152007,0.751989121
26289,0.751586452
57102,0.751286133
285367,0.750818
126308,0.75076686
51754,0.749008346
5087,0.748265568
558,0.748132801
64282,0.747703877
157638,0.746393854
2958,0.745536182
3693,0.743805448
5028,0.743425122
55540,0.742717079
6563,0.742216696
4724,0.742156837
409,0.741464125
22887,0.740372601
10575,0.738353638
155185,0.735778263
8125,0.73547143
9130,0.734993366
54681,0.734380636
4761,0.734331111
53827,0.733665112
57019,0.733658225
54858,0.733362614
926,0.733354565
4697,0.730397633
9148,0.730344035
3655,0.728896082
5270,0.727795602
78991,0.726933463
3052,0.726864873
1139,0.725121468
113130,0.724737985
401498,0.723726038
26470,0.721800328
2635,0.720664095
23184,0.720296434
220382,0.719471986
11275,0.718417291
79415,0.716681457
143425,0.714216153
56255,0.713778639
79641,0.713314758
134111,0.712795565
80763,0.710886331
27236,0.710815962
5795,0.710654558
389856,0.710628284
6483,0.71052224
1488,0.709981137
10401,0.708210088
55005,0.707310859
6882,0.705433521
137964,0.70462865
9355,0.702462788
10512,0.698666147
4141,0.698553313
5073,0.697581522
5226,0.697255983
149345,0.696292448
6687,0.696042839
10336,0.693772745
25976,0.692909157
11334,0.692437792
7762,0.691031208
2239,0.690905595
201625,0.689326521
57683,0.689073687
57558,0.68893965
10846,0.688584712
2034,0.684254508
5810,0.682810719
2580,0.682606908
8237,0.681623432
3308,0.681308402
201266,0.680567473
23194,0.679122432
92126,0.679072937
6218,0.675552623
24147,0.675276049
54734,0.672236436
8763,0.671987947
170302,0.671913454
166379,0.67052679
754,0.670237784
25941,0.669820501
26270,0.669186535
8528,0.668890755
57722,0.667418541
79630,0.667162102
5704,0.666693514
10950,0.66579417
1639,0.665475159
8615,0.665046047
2782,0.664956579
151742,0.664428892
196500,0.663981556
147699,0.6636913
26287,0.663384042
348093,0.663051518
6299,0.662932306
7727,0.662522958
127829,0.661852008
389538,0.661765935
10463,0.660845431
2212,0.660754781
6611,0.660509063
56998,0.660389187
6581,0.660041784
9121,0.659940527
7003,0.658047638
284111,0.65641645
93082,0.656226348
79685,0.65434884
60495,0.654291814
4045,0.653862584
6482,0.650849694
2690,0.650187318
2039,0.649688442
23463,0.649388513
26578,0.648566333
214,0.647479405
5137,0.646981947
8313,0.646886683
114800,0.646455769
11337,0.64602444
63908,0.645639386
6152,0.644570562
284996,0.644444405
2009,0.644409259
53981,0.642967407
2330,0.642545166
5193,0.642312692
431707,0.64230218
819,0.642024129
9379,0.641145103
10301,0.640215437
5998,0.638403828
7042,0.638197212
4651,0.636722974
25843,0.635534608
53353,0.634734771
814,0.634113983
6147,0.633333562
54477,0.632556585
257019,0.632464507
25837,0.632103955
51805,0.631557049
92304,0.629886439
8836,0.629830335
10467,0.629160317
54510,0.629112233
138046,0.629067944
57636,0.627222268
10072,0.6267976
1915,0.626267434
84172,0.626012223
